,steering
1237.0,-0.163589656353
1238.0,-0.163589656353
1239.0,-0.163589656353
1240.0,-0.163589656353
1241.0,-0.12018376588836666
1242.0,-0.0604933053255
1243.0,-0.0112569127232
1244.0,0.0
1245.0,0.0
1246.0,0.0
1247.0,0.0
1248.0,0.0
1249.0,0.0
1250.0,0.0
1251.0,0.0
1252.0,0.0
1253.0,0.0
1254.0,0.0
1255.0,0.0
1256.0,0.0
1257.0,0.0
1258.0,0.0
1259.0,0.0
1260.0,0.0
1261.0,0.0
1262.0,0.0
1263.0,0.0
1264.0,0.0
1265.0,0.0
1266.0,0.0
1267.0,0.0
1268.0,0.0
1269.0,0.0
1270.0,0.0
1271.0,0.0
1272.0,0.0
1273.0,0.0
1274.0,0.0
1275.0,0.0
1276.0,0.0
1277.0,0.0
1278.0,0.0
1279.0,0.0
1280.0,0.0
1281.0,0.0
1282.0,0.0
1283.0,0.0
1284.0,0.0
1285.0,0.0
1286.0,0.0
1287.0,0.0
1288.0,0.0
1289.0,0.0
1290.0,0.0
1291.0,0.0
1292.0,0.0
1293.0,0.0
1294.0,0.0
1295.0,0.0
1296.0,0.0
1297.0,0.0
1298.0,0.0
1299.0,0.0
1300.0,-0.000813559221569
1301.0,-0.0035200692072995
1302.0,-0.008941120235264999
1303.0,-0.009845967249343333
1304.0,-0.0116556612775
1305.0,-0.0225138254464
1306.0,-0.0333559289575
1307.0,-0.0469286330044
1308.0,-0.0713434405625
1309.0,-0.08491614833470001
1310.0,-0.09304906179506667
1311.0,-0.103901870549
1312.0,-0.103901870549
1313.0,-0.1066164113585
1314.0,-0.1066164113585
1315.0,-0.114760033786
1316.0,-0.12288760021350001
1317.0,-0.13465060790366667
1318.0,-0.139174841344
1319.0,-0.141889378428
1320.0,-0.141889378428
1321.0,-0.144603922963
1322.0,-0.15544603019949998
1323.0,-0.16630419343699998
1324.0,-0.17263812323433333
1325.0,-0.174447819591
1326.0,-0.177154324949
1327.0,-0.177154324949
1328.0,-0.177154324949
1329.0,-0.177154324949
1330.0,-0.177154324949
1331.0,-0.17625215649633333
1332.0,-0.17986083030699998
1333.0,-0.17986083030699998
1334.0,-0.177154324949
1335.0,-0.171733275056
1336.0,-0.152739517391
1337.0,-0.11475467930266668
1338.0,-0.10118732973945
1339.0,-0.09575824812054999
1340.0,-0.06592239066955
1341.0,0.0
1342.0,0.0
1343.0,0.0
1344.0,0.0
1345.0,0.0
1346.0,0.0
1347.0,0.0
1348.0,0.0
1349.0,0.0
1350.0,0.0
1351.0,0.0
1352.0,0.0
1353.0,0.0
1354.0,0.0
1355.0,0.0
1356.0,0.0
1357.0,0.0
1358.0,0.0
1359.0,0.0
1360.0,0.0
1361.0,0.0
1362.0,0.0
1363.0,0.0
1364.0,0.0
1365.0,0.0
1366.0,0.0
1367.0,0.0
1368.0,0.0
1369.0,0.0
1370.0,0.0
1371.0,0.0
1372.0,0.0
1373.0,0.0
1374.0,0.0
1375.0,0.0
1376.0,0.0
1377.0,0.0
1378.0,0.0
1379.0,0.0
1380.0,0.0
1381.0,0.0
1382.0,0.0
1383.0,0.0
1384.0,0.0
1385.0,-0.008941120235264999
1386.0,-0.027937553823033336
1387.0,-0.044214092195
1388.0,-0.07677252590655001
1389.0,-0.0930437073112
1390.0,-0.0930437073112
1391.0,-0.0930437073112
1392.0,-0.0930437073112
1393.0,-0.0930437073112
1394.0,-0.0930437073112
1395.0,-0.0930437073112
1396.0,-0.0930437073112
1397.0,-0.0930437073112
1398.0,-0.09033719822765
1399.0,-0.09666309505699999
1400.0,-0.07677252218125
1401.0,-0.052357714623200005
1402.0,-0.0333639588207
1403.0,-0.01708474336195
1404.0,-0.0035200692072995
1405.0,-0.0004067796107845
1406.0,0.0
1407.0,0.0
1408.0,0.0
1409.0,0.0
1410.0,0.0
1411.0,0.0
1412.0,0.0
1413.0,0.0
1414.0,0.0
1415.0,0.0
1416.0,0.0
1417.0,0.0
1418.0,0.0
1419.0,0.0
1420.0,0.0
1421.0,0.0
1422.0,0.0
1423.0,0.0
1424.0,0.0
1425.0,0.0
1426.0,0.0
1427.0,0.0
1428.0,0.0
1429.0,0.0
1430.0,0.0
1431.0,0.0
1432.0,0.0
1433.0,0.0
1434.0,-0.0023467128048663332
1435.0,-0.01708474336195
1436.0,-0.0252283662558
1437.0,-0.0279429070652
1438.0,-0.03607046976685
1439.0,-0.052357714623200005
1440.0,-0.0713434405625
1441.0,-0.08763068914410001
1442.0,-0.0930437073112
1443.0,-0.09033719822765
1444.0,-0.09033719822765
1445.0,-0.09575824812054999
1446.0,-0.0930437073112
1447.0,-0.0930437073112
1448.0,-0.09666309505699999
1449.0,-0.0930437073112
1450.0,-0.09575824812054999
1451.0,-0.0930437073112
1452.0,-0.09575824812054999
1453.0,-0.09575824812054999
1454.0,-0.09575824812054999
1455.0,-0.09847278893003332
1456.0,-0.10118732973945
1457.0,-0.10118732973945
1458.0,-0.10118732973945
1459.0,-0.10118732973945
1460.0,-0.10118732973945
1461.0,-0.10118732973945
1462.0,-0.10028248280293332
1463.0,-0.10118732973945
1464.0,-0.10118732973945
1465.0,-0.1066164113585
1466.0,-0.07405798137185
1467.0,-0.0306494180113
1468.0,-0.0020755263976766666
1469.0,0.0
1470.0,0.0
1471.0,0.0
1472.0,0.0
1473.0,0.0
1474.0,0.0
1475.0,0.0
1476.0,0.0
1477.0,0.0
1478.0,0.0
1479.0,0.0
1480.0,0.0
1481.0,0.0
1482.0,0.0
1483.0,0.0
1484.0,0.0
1485.0,0.0
1486.0,0.0
1487.0,0.0
1488.0,0.0
1489.0,0.0
1490.0,0.0
1491.0,0.0
1492.0,0.0
1493.0,0.0
1494.0,0.0
1495.0,0.0
1496.0,0.0
1497.0,0.0
1498.0,0.0
1499.0,0.0
1500.0,0.0
1501.0,0.0
1502.0,0.0
1503.0,0.0
1504.0,0.0
1505.0,0.0
1506.0,0.0
1507.0,0.0
1508.0,0.0
1509.0,0.0
1510.0,0.0
1511.0,0.0
1512.0,0.0
1513.0,0.0
1514.0,0.0
1515.0,0.0
1516.0,0.0
1517.0,0.0
1518.0,0.0
1519.0,0.0
1520.0,0.0
1521.0,0.0
1522.0,0.0
1523.0,0.0
1524.0,0.0
1525.0,0.0
1526.0,-0.0035200692072995
1527.0,-0.01708474336195
1528.0,-0.044214092195
1529.0,-0.0604933053255
1530.0,-0.0632078461349
1531.0,-0.07315313567716668
1532.0,-0.08491614833470001
1533.0,-0.09033719822765
1534.0,-0.10118732973945
1535.0,-0.10118732973945
1536.0,-0.10118732973945
1537.0,-0.11475468178600001
1538.0,-0.12831667810699998
1539.0,-0.139174841344
1540.0,-0.15002498030650002
1541.0,-0.1608751118185
1542.0,-0.171733275056
1543.0,-0.1825753748415
1544.0,-0.18890930215533333
1545.0,-0.19343353807949998
1546.0,-0.1880044564605
1547.0,-0.169018737972
1548.0,-0.1391748413445
1549.0,-0.10118732973945
1550.0,-0.093051739037
1551.0,-0.06049598505096667
1552.0,0.0
1553.0,0.0
1554.0,0.0
1555.0,0.0
1556.0,0.0
1557.0,0.0
1558.0,0.0
1559.0,0.0
1560.0,0.0
1561.0,0.0
1562.0,0.0
1563.0,0.0
1564.0,0.0
1565.0,0.0
1566.0,0.0
1567.0,0.0
1568.0,0.0
1569.0,0.0
1570.0,0.0
1571.0,0.0
1572.0,0.0
1573.0,0.0
1574.0,0.0
1575.0,0.0
1576.0,0.0
1577.0,0.0
1578.0,0.0
1579.0,0.0
1580.0,0.0
1581.0,0.0
1582.0,0.0
1583.0,0.0
1584.0,0.0
1585.0,0.0
1586.0,0.0
1587.0,0.0
1588.0,0.0
1589.0,0.0
1590.0,0.0
1591.0,0.0
1592.0,0.0
1593.0,0.0
1594.0,0.0
1595.0,0.0
1596.0,0.0
1597.0,0.0
1598.0,0.0
1599.0,0.0
1600.0,0.0
1601.0,0.0
1602.0,0.0
1603.0,0.0
1604.0,0.0
1605.0,0.0
1606.0,0.0
1607.0,0.0
1608.0,0.0
1609.0,0.0
1610.0,0.0
1611.0,0.0
1612.0,-0.019791254075265
1613.0,-0.0514475132028
1614.0,-0.08491614833470001
1615.0,-0.09575824812054999
1616.0,-0.1066164113585
1617.0,-0.117466546595
1618.0,-0.12288760021350001
1619.0,-0.12288760021350001
1620.0,-0.12017305940400001
1621.0,-0.12288760021350001
1622.0,-0.12017305940400001
1623.0,-0.12288760021350001
1624.0,-0.12017305940400001
1625.0,-0.12017305940400001
1626.0,-0.12017305940400001
1627.0,-0.12017305940400001
1628.0,-0.12017305940400001
1629.0,-0.12017305940400001
1630.0,-0.12288760021350001
1631.0,-0.12288760021350001
1632.0,-0.12288760021350001
1633.0,-0.12017305940400001
1634.0,-0.12017305940400001
1635.0,-0.12017305940400001
1636.0,-0.12017305940400001
1637.0,-0.12017305940400001
1638.0,-0.12017305940400001
1639.0,-0.12017305940400001
1640.0,-0.12288760021350001
1641.0,-0.08400594691446668
1642.0,-0.0469286330044
1643.0,-0.02522033592685
1644.0,-0.0004067796107845
1645.0,0.0
1646.0,0.0
1647.0,0.0
1648.0,0.0
1649.0,0.0
1650.0,0.0
1651.0,0.0
1652.0,0.0
1653.0,0.0
1654.0,0.0
1655.0,0.0
1656.0,0.0
1657.0,0.0
1658.0,0.0
1659.0,0.0
1660.0,0.0
1661.0,0.0
1662.0,0.0
1663.0,0.0
1664.0,0.0
1665.0,0.0035361314076005003
1666.0,0.014386264607300001
1667.0,0.027950938790999996
1668.0,0.047849543392666664
1669.0,0.06322390958669999
1670.0,0.07407404109835
1671.0,0.08493221178650001
1672.0,0.09848885238145
1673.0,0.11206155642849999
1674.0,0.1229036599395
1675.0,0.14551948507633336
1676.0,0.16089117527
1677.0,0.17174933850750002
1678.0,0.1825914382935
1679.0,0.193449601531
1680.0,0.201593220234
1681.0,0.201593220234
1682.0,0.1075373217464
1683.0,0.01397948525845
1684.0,0.0
1685.0,0.0
1686.0,0.0
1687.0,0.0
1688.0,0.0
1689.0,0.0
1690.0,0.0
1691.0,0.0
1692.0,0.0
1693.0,0.0
1694.0,0.0
1695.0,0.0
1696.0,0.0
1697.0,0.0
1698.0,0.0
1699.0,0.0
1700.0,0.0
1701.0,0.0
1702.0,0.0
1703.0,0.0
1704.0,0.0
1705.0,0.0
1706.0,0.0
1707.0,0.0
1708.0,0.0
1709.0,0.0
1710.0,0.0
1711.0,0.0
1712.0,0.0
1713.0,0.0
1714.0,0.0
1715.0,0.0
1716.0,0.0
1717.0,0.0
1718.0,0.0
1719.0,0.0
1720.0,0.0
1721.0,0.0
1722.0,0.0
1723.0,0.0
1724.0,0.0
1725.0,0.0
1726.0,0.0
1727.0,0.0
1728.0,0.0
1729.0,0.0
1730.0,0.0
1731.0,0.0
1732.0,0.0
1733.0,0.0
1734.0,0.0
1735.0,0.0
1736.0,0.0
1737.0,0.0
1738.0,0.0
1739.0,0.0
1740.0,0.0
1741.0,0.0
1742.0,0.0
1743.0,0.0
1744.0,0.0
1745.0,0.0
1746.0,0.0
1747.0,0.0
1748.0,-0.0112569127232
1749.0,-0.0604933090508
1750.0,-0.09576627984655
1751.0,-0.12017841140433333
1752.0,-0.1337457597255
1753.0,-0.144603922963
1754.0,-0.15544603019949998
1755.0,-0.16630419343699998
1756.0,-0.177154324949
1757.0,-0.1880044564605
1758.0,-0.20157716671633333
1759.0,-0.215133808553
1760.0,-0.225991971791
1761.0,-0.2368421033025
1762.0,-0.24497769773000003
1763.0,-0.24497769773000003
1764.0,-0.2368421033025
1765.0,-0.21423431734266665
1766.0,-0.201577171683
1767.0,-0.1988626271485
1768.0,-0.1880044564605
1769.0,-0.174439780414
1770.0,-0.15544603019949998
1771.0,-0.139174841344
1772.0,-0.13284091154733335
1773.0,-0.1337457597255
1774.0,-0.12288760021350001
1775.0,-0.112045492977
1776.0,-0.10118732973945
1777.0,-0.09033719822765
1778.0,-0.07948706671595
1779.0,-0.06591971218586667
1780.0,-0.0523577146232
1781.0,-0.03878501057625
1782.0,-0.011663692333984501
1783.0,0.0
1784.0,0.0
1785.0,0.0
1786.0,0.0
1787.0,0.0
1788.0,0.0
1789.0,0.0
1790.0,0.0
1791.0,0.0
1792.0,0.0
1793.0,0.0
1794.0,0.0
1795.0,0.0
1796.0,0.0
1797.0,0.0
1798.0,0.0
1799.0,0.0
1800.0,0.0
1801.0,0.0
1802.0,0.0
1803.0,0.0
1804.0,0.0
1805.0,0.0
1806.0,0.0
1807.0,0.0
1808.0,0.0
1809.0,0.0
1810.0,0.0
1811.0,0.0
1812.0,0.0
1813.0,-0.014738030731666666
1814.0,-0.08220160752535
1815.0,-0.0984727889301
1816.0,-0.112045492977
1817.0,-0.112045492977
1818.0,-0.12288760021350001
1819.0,-0.12831667810699998
1820.0,-0.12922152380166665
1821.0,-0.12831667810699998
1822.0,-0.12831667810699998
1823.0,-0.12831667810699998
1824.0,-0.12831667810699998
1825.0,-0.12831667810699998
1826.0,-0.12831667810699998
1827.0,-0.1274118324123333
1828.0,-0.12831667810699998
1829.0,-0.12831667810699998
1830.0,-0.12831667810699998
1831.0,-0.12831667810699998
1832.0,-0.12831667810699998
1833.0,-0.12831667810699998
1834.0,-0.12922152380166665
1835.0,-0.12831667810699998
1836.0,-0.12831667810699998
1837.0,-0.12831667810699998
1838.0,-0.12831667810699998
1839.0,-0.12831667810699998
1840.0,-0.12831667810699998
1841.0,-0.1274118324123333
1842.0,-0.12831667810699998
1843.0,-0.12831667810699998
1844.0,-0.12831667810699998
1845.0,-0.12831667810699998
1846.0,-0.12831667810699998
1847.0,-0.12831667810699998
1848.0,-0.12922152380166665
1849.0,-0.12831667810699998
1850.0,-0.12831667810699998
1851.0,-0.12831667810699998
1852.0,-0.12831667810699998
1853.0,-0.12831667810699998
1854.0,-0.12831667810699998
1855.0,-0.1274118324123333
1856.0,-0.12831667810699998
1857.0,-0.12831667810699998
1858.0,-0.12831667810699998
1859.0,-0.12831667810699998
1860.0,-0.12831667810699998
1861.0,-0.1337457597255
1862.0,-0.15093250075966666
1863.0,-0.174439780414
1864.0,-0.1880044564605
1865.0,-0.2042917087675
1866.0,-0.223277427256
1867.0,-0.239556647837
1868.0,-0.2558358609676667
1869.0,-0.261264950037
1870.0,-0.261264950037
1871.0,-0.261264950037
1872.0,-0.26397146284600004
1873.0,-0.266677975655
1874.0,-0.2693925052885
1875.0,-0.2684876620773333
1876.0,-0.2693925052885
1877.0,-0.2693925052885
1878.0,-0.2693925052885
1879.0,-0.2748215794565
1880.0,-0.28567975759500003
1881.0,-0.301950931549
1882.0,-0.3155236442883333
1883.0,-0.32365922629849997
1884.0,-0.326365739107
1885.0,-0.326365739107
1886.0,-0.318238183856
1887.0,-0.310094565153
1888.0,-0.310094565153
1889.0,-0.310094565153
1890.0,-0.310094565153
1891.0,-0.310094565153
1892.0,-0.310094565153
1893.0,-0.310094565153
1894.0,-0.310094565153
1895.0,-0.310094565153
1896.0,-0.3028611441453333
1897.0,-0.217848353088
1898.0,-0.1391748450695
1899.0,-0.093051739037
1900.0,-0.0550642237067
1901.0,0.0
1902.0,0.0
1903.0,0.0
1904.0,0.0
1905.0,0.0
1906.0,0.0
1907.0,0.0
1908.0,0.0
1909.0,0.0
1910.0,0.0
1911.0,0.0
1912.0,0.0
1913.0,0.0
1914.0,0.0
1915.0,0.0
1916.0,0.0
1917.0,0.0
1918.0,0.0
1919.0,0.0
1920.0,0.0
1921.0,0.0
1922.0,0.0
1923.0,0.0
1924.0,0.0
1925.0,0.0
1926.0,0.0
1927.0,-0.02522033592685
1928.0,-0.07405798137185
1929.0,-0.09575824812054999
1930.0,-0.1066164113585
1931.0,-0.109330952168
1932.0,-0.10933095216800001
1933.0,-0.10933095216800001
1934.0,-0.112045492977
1935.0,-0.112045492977
1936.0,-0.10933095216800001
1937.0,-0.11295033991333332
1938.0,-0.112045492977
1939.0,-0.112045492977
1940.0,-0.114760033786
1941.0,-0.10933095216800001
1942.0,-0.112045492977
1943.0,-0.112045492977
1944.0,-0.11114064604066669
1945.0,-0.112045492977
1946.0,-0.112045492977
1947.0,-0.112045492977
1948.0,-0.112045492977
1949.0,-0.114760033786
1950.0,-0.114760033786
1951.0,-0.11476003378600001
1952.0,-0.112045492977
1953.0,-0.112045492977
1954.0,-0.112045492977
1955.0,-0.114760033786
1956.0,-0.112045492977
1957.0,-0.112045492977
1958.0,-0.11476003378600001
1959.0,-0.114760033786
1960.0,-0.114760033786
1961.0,-0.114760033786
1962.0,-0.114760033786
1963.0,-0.112045492977
1964.0,-0.114760033786
1965.0,-0.11476003378600001
1966.0,-0.114760033786
1967.0,-0.114760033786
1968.0,-0.112045492977
1969.0,-0.114760033786
1970.0,-0.114760033786
1971.0,-0.114760033786
1972.0,-0.11295033991333332
1973.0,-0.114760033786
1974.0,-0.114760033786
1975.0,-0.114760033786
1976.0,-0.114760033786
1977.0,-0.112045492977
1978.0,-0.112045492977
1979.0,-0.11476003378600001
1980.0,-0.112045492977
1981.0,-0.112045492977
1982.0,-0.112045492977
1983.0,-0.114760033786
1984.0,-0.112045492977
1985.0,-0.10390187054895
1986.0,-0.0695390999317
1987.0,-0.0523577146232
1988.0,-0.0333639588207
1989.0,-0.0306494180113
1990.0,-0.008941120235264999
1991.0,0.0
1992.0,0.0
1993.0,0.0
1994.0,0.0
1995.0,0.0
1996.0,0.0
1997.0,0.0
1998.0,0.0
1999.0,0.0
2000.0,0.0
2001.0,0.0
2002.0,0.0
2003.0,0.0
2004.0,0.0
2005.0,0.0
2006.0,0.0
2007.0,0.0
2008.0,0.0
2009.0,0.0
2010.0,0.0
2011.0,0.0
2012.0,0.0
2013.0,0.0
2014.0,0.0
2015.0,0.0
2016.0,0.0
2017.0,0.0
2018.0,0.0
2019.0,0.0
2020.0,0.0
2021.0,-0.0139714535326
2022.0,-0.044214092195
2023.0,-0.06592239066960001
2024.0,-0.07134344428780001
2025.0,-0.07134344428780001
2026.0,-0.07134344428780001
2027.0,-0.07315313816073334
2028.0,-0.07948706671595
2029.0,-0.09033719822765
2030.0,-0.10390187054895
2031.0,-0.1201810874045
2032.0,-0.139174841344
2033.0,-0.15002498030650002
2034.0,-0.15273684263233334
2035.0,-0.16630419343699998
2036.0,-0.16630419343699998
2037.0,-0.16630419343699998
2038.0,-0.16630419343699998
2039.0,-0.16630419343699998
2040.0,-0.16630419343699998
2041.0,-0.15273684263200002
2042.0,-0.1310312226415
2043.0,-0.10118732973945
2044.0,-0.09033719822765
2045.0,-0.057778768241400005
2046.0,0.0
2047.0,0.0
2048.0,0.0
2049.0,0.0
2050.0,0.0
2051.0,0.0
2052.0,0.0
2053.0,0.0
2054.0,0.0
2055.0,0.0
2056.0,0.0
2057.0,0.0
2058.0,0.0
2059.0,0.0
2060.0,0.0
2061.0,0.0
2062.0,0.0
2063.0,0.0
2064.0,0.0
2065.0,0.0
2066.0,0.0
2067.0,0.0
2068.0,0.0
2069.0,0.0
2070.0,0.0
2071.0,-0.008941120235264999
2072.0,-0.019799284637
2073.0,-0.030649418011350002
2074.0,-0.0414995513856
2075.0,-0.056876597305133336
2076.0,-0.09033719822765
2077.0,-0.10118732973945
2078.0,-0.112045492977
2079.0,-0.12017305940400001
2080.0,-0.12288760021350001
2081.0,-0.12288760021350001
2082.0,-0.125602141023
2083.0,-0.125602141023
2084.0,-0.12831667810699998
2085.0,-0.131031215191
2086.0,-0.131031215191
2087.0,-0.1337457597255
2088.0,-0.144603922963
2089.0,-0.15816057225066665
2090.0,-0.16630419343699998
2091.0,-0.177154324949
2092.0,-0.1880044564605
2093.0,-0.1988626271485
2094.0,-0.215133808553
2095.0,-0.225991971791
2096.0,-0.23955396811166665
2097.0,-0.253121316433
2098.0,-0.26397146284600004
2099.0,-0.2748215794565
2100.0,-0.28567975759500003
2101.0,-0.2911088317635
2102.0,-0.293823361397
2103.0,-0.293823361397
2104.0,-0.293823361397
2105.0,-0.293823361397
2106.0,-0.293823361397
2107.0,-0.293823361397
2108.0,-0.293823361397
2109.0,-0.293823361397
2110.0,-0.2920136749746667
2111.0,-0.26125690341
2112.0,-0.228698477149
2113.0,-0.2097127586605
2114.0,-0.19343354552949998
2115.0,-0.13103122264150002
2116.0,-0.06592239066955
2117.0,0.0
2118.0,0.0
2119.0,0.0
2120.0,0.0
2121.0,0.0
2122.0,0.0
2123.0,0.0
2124.0,0.0
2125.0,0.0
2126.0,0.0
2127.0,0.0
2128.0,0.0
2129.0,0.0
2130.0,0.0
2131.0,0.0
2132.0,0.0
2133.0,0.0
2134.0,0.0
2135.0,0.0
2136.0,0.0
2137.0,0.0
2138.0,0.0
2139.0,0.0
2140.0,0.0
2141.0,0.0
2142.0,0.0
2143.0,0.0
2144.0,0.0
2145.0,0.0
2146.0,0.0
2147.0,0.0
2148.0,0.0
2149.0,0.0
2150.0,0.0
2151.0,0.0
2152.0,0.0
2153.0,0.0
2154.0,0.0
2155.0,0.0
2156.0,0.0
2157.0,0.0
2158.0,0.0
2159.0,0.0
2160.0,0.0
2161.0,0.0
2162.0,0.0
2163.0,0.0
2164.0,0.0
2165.0,0.0
2166.0,0.0
2167.0,0.0
2168.0,0.0
2169.0,0.0
2170.0,-0.0139714535326
2171.0,-0.0469286330044
2172.0,-0.0803919136524
2173.0,-0.0984727889301
2174.0,-0.112045492977
2175.0,-0.12288760021350001
2176.0,-0.1337457597255
2177.0,-0.144603922963
2178.0,-0.1608751118185
2179.0,-0.176252156496
2180.0,-0.19343353807949998
2181.0,-0.2042917087675
2182.0,-0.215133808553
2183.0,-0.225991971791
2184.0,-0.23142105340949998
2185.0,-0.2368421033025
2186.0,-0.23413023849333334
2187.0,-0.228706508875
2188.0,-0.228706508875
2189.0,-0.2069982141255
2190.0,-0.177154324949
2191.0,-0.1608751118185
2192.0,-0.15002498030650002
2193.0,-0.136460299293
2194.0,-0.125602141023
2195.0,-0.0849081166089
2196.0,0.0
2197.0,0.0
2198.0,0.0
2199.0,0.0
2200.0,0.0
2201.0,0.0
2202.0,0.0
2203.0,0.0
2204.0,0.0
2205.0,0.0
2206.0,0.0
2207.0,0.0
2208.0,0.0
2209.0,0.0
2210.0,0.0
2211.0,0.0
2212.0,0.0
2213.0,0.0
2214.0,0.0
2215.0,-0.0035200692072995
2216.0,-0.01437020255255
2217.0,-0.030649418011350002
2218.0,-0.0414995513856
2219.0,-0.0550722554326
2220.0,-0.07315313567716668
2221.0,-0.093051739037
2222.0,-0.1066164113585
2223.0,-0.117466546595
2224.0,-0.1337457597255
2225.0,-0.15002498030650002
2226.0,-0.169018737972
2227.0,-0.1889093021553333
2228.0,-0.2042917087675
2229.0,-0.215133808553
2230.0,-0.225991971791
2231.0,-0.23142105340949998
2232.0,-0.23142105340949998
2233.0,-0.23142105340949998
2234.0,-0.23955396811166665
2235.0,-0.24769223481400005
2236.0,-0.20428367704149997
2237.0,-0.185289919376
2238.0,-0.185289919376
2239.0,-0.185289919376
2240.0,-0.185289919376
2241.0,-0.185289919376
2242.0,-0.185289919376
2243.0,-0.185289919376
2244.0,-0.185289919376
2245.0,-0.185289919376
2246.0,-0.185289919376
2247.0,-0.185289919376
2248.0,-0.17443711062233333
2249.0,-0.10661641135795
2250.0,-0.08220160752535
2251.0,-0.0496431738138
2252.0,0.0
2253.0,0.0
2254.0,0.0
2255.0,0.0
2256.0,0.0
2257.0,0.0
2258.0,0.0
2259.0,0.0
2260.0,0.0
2261.0,0.0
2262.0,0.0
2263.0,0.0
2264.0,0.0
2265.0,0.0
2266.0,0.0
2267.0,0.0
2268.0,0.0
2269.0,0.0
2270.0,-0.011655661510315
2271.0,-0.030649418011350002
2272.0,-0.0414995513856
2273.0,-0.0523577146232
2274.0,-0.0632078461349
2275.0,-0.06953374793133334
2276.0,-0.0740579850972
2277.0,-0.0740579850972
2278.0,-0.0767725259066
2279.0,-0.0767725259066
2280.0,-0.0740579850972
2281.0,-0.0112569127232
2282.0,0.0
2283.0,0.0
2284.0,0.0
2285.0,0.0
2286.0,0.0
2287.0,0.0
2288.0,0.0
2289.0,0.0
2290.0,0.0
2291.0,0.0
2292.0,0.0
2293.0,0.0
2294.0,0.0
2295.0,0.0
2296.0,0.0
2297.0,0.0
2298.0,0.0
2299.0,0.0
2300.0,0.0
2301.0,0.0
2302.0,0.0
2303.0,0.0
2304.0,0.0
2305.0,0.0
2306.0,0.0
2307.0,0.0
2308.0,0.0
2309.0,0.0
2310.0,0.0
2311.0,0.0
2312.0,0.0
2313.0,0.0
2314.0,0.0
2315.0,0.0
2316.0,0.0
2317.0,0.0
2318.0,0.0
2319.0,0.0
2320.0,0.0
2321.0,0.0
2322.0,0.0
2323.0,0.0
2324.0,0.0
2325.0,0.0
2326.0,0.0
2327.0,0.0
2328.0,0.0
2329.0,0.0
2330.0,0.0
2331.0,0.0
2332.0,0.0
2333.0,0.0
2334.0,0.0
2335.0,0.0
2336.0,0.0
2337.0,0.0
2338.0,0.0
2339.0,0.0
2340.0,0.0
2341.0,0.0
2342.0,0.0
2343.0,0.0
2344.0,-0.007770441006876666
2345.0,-0.030649418011350002
2346.0,-0.0496431738138
2347.0,-0.08220160752535
2348.0,-0.10118732973960001
2349.0,-0.1201810874045
2350.0,-0.1364602968095
2351.0,-0.15092715124266667
2352.0,-0.1608751118185
2353.0,-0.171733275056
2354.0,-0.18528991192599997
2355.0,-0.20699822157599998
2356.0,-0.239556647837
2357.0,-0.26397146284600004
2358.0,-0.28296521306033334
2359.0,-0.29652987420550003
2360.0,-0.301950931549
2361.0,-0.318238183856
2362.0,-0.3372239023445
2363.0,-0.361646741629
2364.0,-0.38876806199549996
2365.0,-0.4113785326483333
2366.0,-0.4213264882565
2367.0,-0.4213264882565
2368.0,-0.4213264882565
2369.0,-0.4213264882565
2370.0,-0.4050472825765
2371.0,-0.38063247501849995
2372.0,-0.3715920249623334
2373.0,-0.3724968731405
2374.0,-0.3724968731405
2375.0,-0.3643612861635
2376.0,-0.31552363932149996
2377.0,-0.2992444187405
2378.0,-0.25582783669250003
2379.0,-0.2232774297396667
2380.0,-0.22056289017199998
2381.0,-0.22056289017199998
2382.0,-0.190719000995
2383.0,-0.0767725221814
2384.0,0.0
2385.0,0.0
2386.0,0.0
2387.0,0.0
2388.0,0.0
2389.0,0.0
2390.0,0.0
2391.0,0.0
2392.0,0.0
2393.0,0.0
2394.0,0.0
2395.0,0.0
2396.0,0.0
2397.0,0.0
2398.0,0.0
2399.0,0.0
2400.0,-0.0035200692072995
2401.0,-0.0035200692072995
2402.0,-0.008941120235264999
2403.0,-0.019799284637
2404.0,-0.0225138254464
2405.0,-0.030649418011350002
2406.0,-0.038785010576233334
2407.0,-0.0496431738138
2408.0,-0.0523577146232
2409.0,-0.0632078461349
2410.0,-0.0740579850972
2411.0,-0.08491614833470001
2412.0,-0.10118732973945
2413.0,-0.116564375659
2414.0,-0.1337457597255
2415.0,-0.144603922963
2416.0,-0.15544603019949998
2417.0,-0.169018737972
2418.0,-0.1825753748415
2419.0,-0.19343353807949998
2420.0,-0.20700089633466665
2421.0,-0.2287065163255
2422.0,-0.24226315319550001
2423.0,-0.253121316433
2424.0,-0.26397146284600004
2425.0,-0.277536123991
2426.0,-0.2911088317635
2427.0,-0.299236387014
2428.0,-0.30466547608399996
2429.0,-0.30466547608399996
2430.0,-0.301950931549
2431.0,-0.2748296111825
2432.0,-0.24769223481400005
2433.0,-0.2368421033025
2434.0,-0.21965804199366668
2435.0,-0.20157716423299998
2436.0,-0.1554540544745
2437.0,-0.1201810874045
2438.0,-0.1066164113585
2439.0,-0.09847278892989998
2440.0,-0.09575824812054999
2441.0,-0.08401130139823336
2442.0,-0.0767725259066
2443.0,-0.07134344428780001
2444.0,-0.07134344428780001
2445.0,-0.07134344428780001
2446.0,-0.07134344428780001
2447.0,-0.07134344428780001
2448.0,-0.07134344428780001
