,steering
1205.0,-0.125602141023
1206.0,-0.125602141023
1207.0,-0.12379244715
1208.0,-0.12198275327700002
1209.0,-0.07812577858580001
1210.0,-0.0023467128048663332
1211.0,0.0
1212.0,0.0
1213.0,0.0
1214.0,0.0
1215.0,0.0
1216.0,0.0
1217.0,0.0
1218.0,0.0
1219.0,0.0
1220.0,0.0
1221.0,0.0
1222.0,-0.023781148095933336
1223.0,-0.11294499039643334
1224.0,-0.1568073146045
1225.0,-0.17263812323433333
1226.0,-0.18709961076566664
1227.0,-0.20700089633466665
1228.0,-0.21965804199366668
1229.0,-0.23142105340949998
1230.0,-0.234135597944
1231.0,-0.2377442717553333
1232.0,-0.23593993484966666
1233.0,-0.23593993484966666
1234.0,-0.23954860866099997
1235.0,-0.239548608661
1236.0,-0.2377442717553333
1237.0,-0.239548608661
1238.0,-0.239548608661
1239.0,-0.23548885062324998
1240.0,-0.234135597944
1241.0,-0.234135597944
1242.0,-0.234135597944
1243.0,-0.22689681748533333
1244.0,-0.20700223371399998
1245.0,-0.196148082614
1246.0,-0.167209039132
1247.0,-0.14369372526766666
1248.0,-0.13284091154733335
1249.0,-0.1337457597255
1250.0,-0.131031220158
1251.0,-0.1057062124214
1252.0,-0.0876253346602
1253.0,-0.08582099527116667
1254.0,-0.06591971466936668
1255.0,0.0
1256.0,0.0
1257.0,0.0
1258.0,0.0
1259.0,0.0
1260.0,0.0
1261.0,0.0
1262.0,0.0
1263.0,0.0
1264.0,0.0
1265.0,0.0
1266.0,0.0
1267.0,0.0
1268.0,0.0
1269.0,0.0
1270.0,0.0
1271.0,0.0
1272.0,0.0
1273.0,0.0
1274.0,0.0
1275.0,0.0
1276.0,0.0
1277.0,0.0
1278.0,0.0
1279.0,0.0
1280.0,0.0
1281.0,0.0
1282.0,0.0
1283.0,0.0
1284.0,0.0
1285.0,0.0
1286.0,0.0
1287.0,0.0
1288.0,0.0
1289.0,0.0
1290.0,0.0
1291.0,0.0
1292.0,0.0
1293.0,0.0
1294.0,0.0
1295.0,0.0
1296.0,0.0
1297.0,0.0
1298.0,0.0
1299.0,0.0
1300.0,-0.06230567768226667
1301.0,-0.14595316536725
1302.0,-0.17082842687766667
1303.0,-0.17986618975799998
1304.0,-0.196148082614
1305.0,-0.207006245852
1306.0,-0.207006245852
1307.0,-0.20881058772433334
1308.0,-0.207006245852
1309.0,-0.207006245852
1310.0,-0.207006245852
1311.0,-0.207006245852
1312.0,-0.207006245852
1313.0,-0.207006245852
1314.0,-0.207006245852
1315.0,-0.207006245852
1316.0,-0.207006245852
1317.0,-0.207006245852
1318.0,-0.207006245852
1319.0,-0.207006245852
1320.0,-0.207006245852
1321.0,-0.207006245852
1322.0,-0.207006245852
1323.0,-0.207006245852
1324.0,-0.207006245852
1325.0,-0.207006245852
1326.0,-0.207006245852
1327.0,-0.207006245852
1328.0,-0.207006245852
1329.0,-0.207006245852
1330.0,-0.207006245852
1331.0,-0.207006245852
1332.0,-0.207006245852
1333.0,-0.207006245852
1334.0,-0.207006245852
1335.0,-0.207006245852
1336.0,-0.207006245852
1337.0,-0.207006245852
1338.0,-0.207006245852
1339.0,-0.207006245852
1340.0,-0.207006245852
1341.0,-0.207006245852
1342.0,-0.207006245852
1343.0,-0.207006245852
1344.0,-0.20157181223233334
1345.0,-0.15455188850566667
1346.0,-0.11882381513724999
1347.0,-0.10209217667593333
1348.0,-0.09847278893003332
1349.0,-0.10028248280293332
1350.0,-0.10209217667596666
1351.0,-0.09304906179506667
1352.0,-0.05642149597405
1353.0,-0.015280403371456334
1354.0,0.0
1355.0,0.0
1356.0,0.0
1357.0,0.0
1358.0,0.0
1359.0,0.0
1360.0,0.0
1361.0,0.0
1362.0,0.0
1363.0,0.0
1364.0,0.0
1365.0,0.0
1366.0,0.0
1367.0,0.0
1368.0,0.0
1369.0,0.0
1370.0,0.0
1371.0,0.0
1372.0,0.0
1373.0,0.0
1374.0,0.0
1375.0,0.0
1376.0,0.0
1377.0,0.0
1378.0,0.0
1379.0,0.0
1380.0,0.0
1381.0,0.0
1382.0,0.0
1383.0,0.0
1384.0,0.0
1385.0,0.0
1386.0,0.0
1387.0,0.0
1388.0,0.0
1389.0,0.0
1390.0,0.0
1391.0,0.0
1392.0,0.0
1393.0,0.0
1394.0,-0.00027118640718966667
1395.0,-0.0020755263976766666
1396.0,0.0
1397.0,0.0
1398.0,0.0
1399.0,-0.005694914609199999
1400.0,-0.04783347994086667
1401.0,-0.07677787790693334
1402.0,-0.10209217667596666
1403.0,-0.11746654659525001
1404.0,-0.14188938339533333
1405.0,-0.14369907478466667
1406.0,-0.14369907478466667
1407.0,-0.14369907478466667
1408.0,-0.1432466506955
1409.0,-0.14550877114133334
1410.0,-0.14369907478466667
1411.0,-0.147318467498
1412.0,-0.147318467498
1413.0,-0.147318467498
1414.0,-0.147318467498
1415.0,-0.147318467498
1416.0,-0.147318467498
1417.0,-0.147318467498
1418.0,-0.144603922963
1419.0,-0.14550877114133334
1420.0,-0.14550877114133334
1421.0,-0.14369907478466667
1422.0,-0.14550877114133334
1423.0,-0.14324665069550002
1424.0,-0.14007968703866666
1425.0,-0.13465060790366667
1426.0,-0.12198810527733334
1427.0,-0.08943502853323333
1428.0,-0.065922388806925
1429.0,-0.046023786067966664
1430.0,-0.017084743361943332
1431.0,-0.00027118640718966667
1432.0,0.0
1433.0,0.0
1434.0,0.0
1435.0,0.0
1436.0,0.0
1437.0,0.0
1438.0,0.0
1439.0,0.0
1440.0,0.0
1441.0,0.0
1442.0,0.0
1443.0,0.0
1444.0,0.0
1445.0,0.0
1446.0,0.0
1447.0,0.0
1448.0,0.0
1449.0,0.0
1450.0,-0.00027118640718966667
1451.0,-0.027937553823000002
1452.0,-0.060495985051000005
1453.0,-0.0785822197795
1454.0,-0.097119534388375
1455.0,-0.10571156442200001
1456.0,-0.10752125829499999
1457.0,-0.109330952168
1458.0,-0.109330952168
1459.0,-0.10933095216800001
1460.0,-0.10571156442200001
1461.0,-0.10752125829499999
1462.0,-0.10571156442200001
1463.0,-0.10752125829499999
1464.0,-0.10797368176325
1465.0,-0.10571156442200001
1466.0,-0.10752125829499999
1467.0,-0.10752125829500002
1468.0,-0.10571156442200001
1469.0,-0.10525914095375001
1470.0,-0.10752125829500002
1471.0,-0.10571156442200001
1472.0,-0.103901870549
1473.0,-0.103901870549
1474.0,-0.103901870549
1475.0,-0.103901870549
1476.0,-0.103901870549
1477.0,-0.103901870549
1478.0,-0.103901870549
1479.0,-0.103901870549
1480.0,-0.103901870549
1481.0,-0.10209217667596666
1482.0,-0.10209217667596666
1483.0,-0.10209217667596666
1484.0,-0.102544600144225
1485.0,-0.10209217667596666
1486.0,-0.10028248280293332
1487.0,-0.10209217667596666
1488.0,-0.10209217667596666
1489.0,-0.10118732973945
1490.0,-0.10028248280293332
1491.0,-0.10209217667596666
1492.0,-0.10028248280293332
1493.0,-0.10028248280293332
1494.0,-0.103901870549
1495.0,-0.10209217667596666
1496.0,-0.10028248280293332
1497.0,-0.10028248280293332
1498.0,-0.103901870549
1499.0,-0.103901870549
1500.0,-0.10028248280293332
1501.0,-0.0930437073112
1502.0,-0.0930437073112
1503.0,-0.0930437073112
1504.0,-0.0930437073112
1505.0,-0.0930437073112
1506.0,-0.0930437073112
1507.0,-0.0930437073112
1508.0,-0.08581564078730002
1509.0,-0.0442194454372
1510.0,-0.00467394992302475
1511.0,0.0
1512.0,-0.0038852204258333334
1513.0,0.0
1514.0,0.0
1515.0,0.0
1516.0,0.0
1517.0,0.0
1518.0,0.0
1519.0,0.0
1520.0,0.0
1521.0,0.0
1522.0,0.0
1523.0,0.0
1524.0,0.0
1525.0,0.0
1526.0,0.0
1527.0,0.0
1528.0,-0.0020755263976766666
1529.0,0.0
1530.0,-0.00176003460364975
1531.0,-0.00027118640718966667
1532.0,-0.02043294487521
1533.0,-0.12741718441233332
1534.0,-0.15273684263233334
1535.0,-0.15680329874174997
1536.0,-0.1563508758943333
1537.0,-0.163589651386
1538.0,-0.19071899851166663
1539.0,-0.2051965544623333
1540.0,-0.2097127586605
1541.0,-0.21061492959666664
1542.0,-0.21061492959666664
1543.0,-0.21241927146899997
1544.0,-0.21241927146899997
1545.0,-0.21106601506474998
1546.0,-0.20881058772433334
1547.0,-0.21061492959666664
1548.0,-0.20881058772433334
1549.0,-0.21061492959666664
1550.0,-0.20881058772433334
1551.0,-0.21241927146899997
1552.0,-0.21241927146899997
1553.0,-0.21241927146899997
1554.0,-0.21241927146899997
1555.0,-0.21241927146899997
1556.0,-0.21241927146899997
1557.0,-0.21061492959666664
1558.0,-0.20881058772433334
1559.0,-0.207006245852
1560.0,-0.21241927146899997
1561.0,-0.21106601506474998
1562.0,-0.21061492959666664
1563.0,-0.21241927146899997
1564.0,-0.21061492959666664
1565.0,-0.20881058772433334
1566.0,-0.21241927146899997
1567.0,-0.21061492959666664
1568.0,-0.21241927146899997
1569.0,-0.20881058772433334
1570.0,-0.21061492959666664
1571.0,-0.21106601506474998
1572.0,-0.21241927146899997
1573.0,-0.20881058772433334
1574.0,-0.20881058772433334
1575.0,-0.21241927146899997
1576.0,-0.21106601506474998
1577.0,-0.21241927146899997
1578.0,-0.21061492959666664
1579.0,-0.21061492959666664
1580.0,-0.20881058772433334
1581.0,-0.2097127586605
1582.0,-0.21061492959666664
1583.0,-0.20881058772433334
1584.0,-0.21061492959666664
1585.0,-0.21061492959666664
1586.0,-0.2097127586605
1587.0,-0.20881058772433334
1588.0,-0.21061492959666664
1589.0,-0.21061492959666664
1590.0,-0.20881058772433334
1591.0,-0.2097127586605
1592.0,-0.21061492959666664
1593.0,-0.21061492959666664
1594.0,-0.20881058772433334
1595.0,-0.21061492959666664
1596.0,-0.2097127586605
1597.0,-0.20881058772433334
1598.0,-0.21061492959666664
1599.0,-0.21061492959666664
1600.0,-0.20881058772433334
1601.0,-0.20881058772433334
1602.0,-0.2097127586605
1603.0,-0.20881058772433334
1604.0,-0.21061492959666664
1605.0,-0.21061492959666664
1606.0,-0.20881058772433334
1607.0,-0.21241927146899997
1608.0,-0.21241927146899997
1609.0,-0.21241927146899997
1610.0,-0.21241927146899997
1611.0,-0.21241927146899997
1612.0,-0.21241927146899997
1613.0,-0.21241927146899997
1614.0,-0.21241927146899997
1615.0,-0.21241927146899997
1616.0,-0.21241927146899997
1617.0,-0.21241927146899997
1618.0,-0.21242462098599998
1619.0,-0.17986618975799998
1620.0,-0.12922152628500003
1621.0,-0.10209217667596666
1622.0,-0.09847278892999999
1623.0,-0.06411537279683334
1624.0,-0.022508471738543336
1625.0,0.0
1626.0,0.0
1627.0,0.0
1628.0,0.0
1629.0,0.0
1630.0,0.0
1631.0,0.0
1632.0,0.0
1633.0,0.0
1634.0,0.0
1635.0,0.0
1636.0,0.0
1637.0,0.0
1638.0,0.0
1639.0,0.0
1640.0,0.0
1641.0,0.0
1642.0,0.0
1643.0,0.0
1644.0,0.0
1645.0,0.0
1646.0,0.0
1647.0,0.0
1648.0,0.0
1649.0,0.0
1650.0,0.0
1651.0,0.0
1652.0,0.0
1653.0,0.0
1654.0,0.0
1655.0,0.0
1656.0,0.0
1657.0,0.0
1658.0,0.0
1659.0,0.0
1660.0,0.0
1661.0,0.0
1662.0,0.0
1663.0,0.0
1664.0,0.0
1665.0,0.0
1666.0,0.0
1667.0,0.0
1668.0,0.0
1669.0,0.0
1670.0,0.0
1671.0,0.0
1672.0,0.0
1673.0,0.0
1674.0,0.0
1675.0,0.0
1676.0,0.0
1677.0,0.0
1678.0,0.0
1679.0,0.0
1680.0,0.0
1681.0,0.0
1682.0,0.0
1683.0,0.0
1684.0,0.0
1685.0,0.0
1686.0,0.0
1687.0,0.0
1688.0,0.0
1689.0,-0.04394826044636666
1690.0,-0.13464525590333334
1691.0,-0.18710496524966666
1692.0,-0.2051965544623333
1693.0,-0.207006245852
1694.0,-0.207006245852
1695.0,-0.207006245852
1696.0,-0.207006245852
1697.0,-0.207006245852
1698.0,-0.207006245852
1699.0,-0.207006245852
1700.0,-0.207006245852
1701.0,-0.207006245852
1702.0,-0.207006245852
1703.0,-0.207006245852
1704.0,-0.207006245852
1705.0,-0.207006245852
1706.0,-0.207006245852
1707.0,-0.207006245852
1708.0,-0.2051965544623333
1709.0,-0.2042917087675
1710.0,-0.19433839122433336
1711.0,-0.1816705266633333
1712.0,-0.17263812323433333
1713.0,-0.17082842687766667
1714.0,-0.17037600278850001
1715.0,-0.169018730521
1716.0,-0.16720903913166665
1717.0,-0.16720903913166665
1718.0,-0.16720903913166665
1719.0,-0.15951784327625
1720.0,-0.15635087589433333
1721.0,-0.15092715124266667
1722.0,-0.15092715124266667
1723.0,-0.147318467498
1724.0,-0.14053210988625
1725.0,-0.10932560016729999
1726.0,-0.0948534011841
1727.0,-0.09304906179506667
1728.0,-0.0930437073112
1729.0,-0.09033719822765
1730.0,-0.09304906179506667
1731.0,-0.0948534011841
1732.0,-0.09666309505699999
1733.0,-0.0948534011841
1734.0,-0.09575824812054999
1735.0,-0.0930437073112
1736.0,-0.0930437073112
1737.0,-0.0930437073112
1738.0,-0.0930437073112
1739.0,-0.0930437073112
1740.0,-0.0930437073112
1741.0,-0.0930437073112
1742.0,-0.0930437073112
1743.0,-0.0930437073112
1744.0,-0.0930437073112
1745.0,-0.0930437073112
1746.0,-0.0930437073112
1747.0,-0.0948534011841
1748.0,-0.116564375659
1749.0,-0.12695940956500001
1750.0,-0.1274118324123333
1751.0,-0.125602141023
1752.0,-0.1274118324123333
1753.0,-0.14188403387833334
1754.0,-0.15997026364033332
1755.0,-0.15951783955124998
1756.0,-0.158160567284
1757.0,-0.158160567284
1758.0,-0.158160567284
1759.0,-0.158160567284
1760.0,-0.158160567284
1761.0,-0.152731493115
1762.0,-0.152731493115
1763.0,-0.15454118450466667
1764.0,-0.147318467498
1765.0,-0.14731445163475002
1766.0,-0.14188938339533333
1767.0,-0.14007968703866666
1768.0,-0.13465060790366667
1769.0,-0.13284091154733335
1770.0,-0.129673946649
1771.0,-0.131031215191
1772.0,-0.12922152380166665
1773.0,-0.12379244715
1774.0,-0.11836871753133334
1775.0,-0.10797368176325
1776.0,-0.10390187054896666
1777.0,-0.10209217667596666
1778.0,-0.10028248280293332
1779.0,-0.10209217667596666
1780.0,-0.09847278892989998
1781.0,-0.10209217667596666
1782.0,-0.09847278892989998
1783.0,-0.09847278892989998
1784.0,-0.10209217667596666
1785.0,-0.10118732973945
1786.0,-0.10028248280293332
1787.0,-0.0948534011841
1788.0,-0.07858221729593334
1789.0,-0.029741893988110002
1790.0,0.0
1791.0,0.0
1792.0,0.0
1793.0,0.0
1794.0,0.0
1795.0,0.0
1796.0,0.0
1797.0,0.0
1798.0,0.0
1799.0,-0.00027118640718966667
1800.0,0.0
1801.0,0.0
1802.0,0.0
1803.0,0.0
1804.0,-0.0020755263976766666
1805.0,-0.0424043983221
1806.0,-0.065922388806925
1807.0,-0.08582099527116667
1808.0,-0.08582099527116667
1809.0,-0.08763068914410001
1810.0,-0.08582099527116667
1811.0,-0.08355887793000003
1812.0,-0.08220160752530001
1813.0,-0.08220160752530001
1814.0,-0.08220160752530001
1815.0,-0.08220160752530001
1816.0,-0.08220160752530001
1817.0,-0.0803919136524
1818.0,-0.08220160752530001
1819.0,-0.0803919136524
1820.0,-0.0785822197795
1821.0,-0.07948706671595
1822.0,-0.0803919136524
1823.0,-0.0785822197795
1824.0,-0.0803919136524
1825.0,-0.0785822197795
1826.0,-0.07948706671595
1827.0,-0.0803919136524
1828.0,-0.0785822197795
1829.0,-0.0803919136524
1830.0,-0.08582099527116667
1831.0,-0.09576226398355
1832.0,-0.10571156442200001
1833.0,-0.116564375659
1834.0,-0.17987154424200003
1835.0,-0.23051085074733332
1836.0,-0.261256914586
1837.0,-0.30286113421133337
1838.0,-0.3209473689396667
1839.0,-0.3336045245326667
1840.0,-0.34265298644700004
1841.0,-0.38334701210275
1842.0,-0.4421272675199999
1843.0,-0.4529800812403333
1844.0,-0.456599473953
1845.0,-0.456599473953
1846.0,-0.4538849294185
1847.0,-0.4023354152836667
1848.0,-0.37521141767500005
1849.0,-0.36978233854000003
1850.0,-0.3480820755166667
1851.0,-0.3299851318196667
1852.0,-0.31280910223725
1853.0,-0.30828486879666667
1854.0,-0.3028557797273333
1855.0,-0.29020398855233337
1856.0,-0.28296521306
1857.0,-0.28296521306
1858.0,-0.2811555167036666
1859.0,-0.25764020284033334
1860.0,-0.24497769773000003
1861.0,-0.24497769773000003
1862.0,-0.24497769773000003
1863.0,-0.24497769773000003
1864.0,-0.24497769773000003
1865.0,-0.24497769773000003
1866.0,-0.24497769773000003
1867.0,-0.24497769773000003
1868.0,-0.24497769773000003
1869.0,-0.24497769773000003
1870.0,-0.24497769773000003
1871.0,-0.24497769773000003
1872.0,-0.225991971791
1873.0,-0.176252156496
1874.0,-0.15635623037833335
1875.0,-0.09304905931166667
1876.0,-0.0020755263976766666
1877.0,0.0
1878.0,0.0
1879.0,0.0
1880.0,0.0
1881.0,0.0
1882.0,0.0
1883.0,0.0
1884.0,0.0
1885.0,0.0
1886.0,0.0
1887.0,0.0
1888.0,0.0
1889.0,0.0
1890.0,0.0
1891.0,0.0
1892.0,-0.00020338980539225
1893.0,0.0
1894.0,0.0
1895.0,-0.0023467128048663332
1896.0,-0.009845967249343333
1897.0,-0.01437020255255
1898.0,-0.0225138254464
1899.0,-0.044214092195
1900.0,-0.06592506666976668
1901.0,-0.1093256001674
1902.0,-0.16901337603733332
1903.0,-0.2042876929045
1904.0,-0.21603865424766666
1905.0,-0.22508712609633333
1906.0,-0.228706508875
1907.0,-0.228706508875
1908.0,-0.228706508875
1909.0,-0.228706508875
1910.0,-0.228706513842
1911.0,-0.19252869486833332
1912.0,-0.13646030426033334
1913.0,-0.05506824156324225
1914.0,0.0
1915.0,0.0
1916.0,0.0
1917.0,0.0
1918.0,0.0
1919.0,0.0
1920.0,0.0
1921.0,0.0
1922.0,0.0
1923.0,0.0
1924.0,0.0
1925.0,0.0
1926.0,0.0
1927.0,0.0
1928.0,0.0
1929.0,0.0
1930.0,0.0
1931.0,0.0
1932.0,0.0
1933.0,0.0
1934.0,0.0
1935.0,0.0
1936.0,-0.00027118640718966667
1937.0,0.0
1938.0,-0.0004067796107845
1939.0,-0.04060005769133333
1940.0,-0.0876199801763
1941.0,-0.10933095216766668
1942.0,-0.12198275327700002
1943.0,-0.125602141023
1944.0,-0.125602141023
1945.0,-0.125602141023
1946.0,-0.125602141023
1947.0,-0.12198810279366668
1948.0,-0.13103122077875
1949.0,-0.0165477246046
1950.0,0.0
1951.0,0.0
1952.0,0.0
1953.0,0.0
1954.0,0.0
1955.0,0.0
1956.0,0.0
1957.0,0.0
1958.0,0.0
1959.0,0.0
1960.0,0.0
1961.0,0.0
1962.0,0.0
1963.0,0.0
1964.0,0.0
1965.0,0.0
1966.0,0.0
1967.0,0.0
1968.0,0.0
1969.0,0.0
1970.0,0.0
1971.0,0.0
1972.0,0.0
1973.0,0.0
1974.0,0.0
1975.0,0.0
1976.0,0.0
1977.0,0.0
1978.0,0.0
1979.0,0.0
1980.0,0.0
1981.0,0.0
1982.0,0.0
1983.0,0.0
1984.0,0.0
1985.0,0.0
1986.0,0.0
1987.0,0.0
1988.0,0.0
1989.0,0.0
1990.0,0.0
1991.0,0.0
1992.0,0.0
1993.0,0.0
1994.0,0.0
1995.0,0.0
1996.0,0.0
1997.0,0.0
1998.0,0.0
1999.0,0.0
2000.0,0.0
2001.0,0.0
2002.0,0.0
2003.0,0.0
2004.0,0.0
2005.0,0.0
2006.0,0.0
2007.0,0.0
2008.0,0.0
2009.0,0.0
2010.0,0.0
2011.0,0.0
2012.0,0.0
2013.0,0.0
2014.0,0.0
2015.0,0.0
2016.0,0.0
2017.0,0.0
2018.0,0.0
2019.0,0.0
2020.0,0.0
2021.0,0.0
2022.0,0.0
2023.0,0.0
2024.0,0.0
2025.0,0.0
2026.0,0.0
2027.0,0.0
2028.0,0.0
2029.0,0.0
2030.0,0.0
2031.0,0.0
2032.0,0.0
2033.0,0.0
2034.0,0.0
2035.0,-0.00311730512476725
2036.0,-0.00027118640718966667
2037.0,0.0
2038.0,0.0
2039.0,0.0
2040.0,-0.00020338980539225
2041.0,-0.018894437390099997
2042.0,-0.04964317381379999
2043.0,-0.08581564078729999
2044.0,-0.09666309505699999
2045.0,-0.09575824812054999
2046.0,-0.09847278892989998
2047.0,-0.058415104945499986
2048.0,0.0
2049.0,0.0
2050.0,0.0
2051.0,0.0
2052.0,0.0
2053.0,0.0
2054.0,0.0
2055.0,0.0
2056.0,0.0
2057.0,0.0
2058.0,0.0
2059.0,0.0
2060.0,0.0
2061.0,0.0
2062.0,0.0
2063.0,0.0
2064.0,0.0
2065.0,0.0
2066.0,0.0
2067.0,0.0
2068.0,0.0
2069.0,0.0
2070.0,0.0
2071.0,0.0
2072.0,0.0
2073.0,0.0
2074.0,0.0
2075.0,-0.0020755263976766666
2076.0,-0.00176003460364975
2077.0,-0.00027118640718966667
2078.0,-0.0005423728143793333
2079.0,0.0
2080.0,0.0
2081.0,0.0
2082.0,0.0
2083.0,0.0
2084.0,0.0
2085.0,0.0
2086.0,0.0
2087.0,0.0
2088.0,0.0
2089.0,0.0
2090.0,0.0
2091.0,0.0
2092.0,0.0
2093.0,0.0
2094.0,-0.00027118640718966667
2095.0,-0.01165566143271
2096.0,-0.019799284637
2097.0,-0.020704131573466667
2098.0,-0.026133213192266667
2099.0,-0.024323519319333336
2100.0,-0.024323519319333336
2101.0,-0.0225138254464
2102.0,-0.041503566317275004
2103.0,-0.06049598256746667
2104.0,-0.06953910241526667
2105.0,-0.07677252590656668
2106.0,-0.09304906179506667
2107.0,-0.12425289489325
2108.0,-0.16177995999666664
2109.0,-0.17986618975799998
2110.0,-0.190718993545
2111.0,-0.19433838625766664
2112.0,-0.19343353807949998
2113.0,-0.19433838625766664
2114.0,-0.19252868990133332
2115.0,-0.12895569205299998
2116.0,-0.09847814217213334
2117.0,0.0
2118.0,0.0
2119.0,0.0
2120.0,0.0
2121.0,0.0
2122.0,0.0
2123.0,0.0
2124.0,0.0
2125.0,0.0
2126.0,0.0
2127.0,0.0
2128.0,0.0
2129.0,0.0
2130.0,0.0
2131.0,0.0
2132.0,0.0
2133.0,0.0
2134.0,0.0
2135.0,0.0
2136.0,0.0
2137.0,0.0
2138.0,0.0
2139.0,0.0
2140.0,0.0
2141.0,0.0
2142.0,0.0
2143.0,0.0
2144.0,0.0
2145.0,0.0
2146.0,0.0
2147.0,0.0
2148.0,0.0
2149.0,0.0
2150.0,0.0
2151.0,0.0
2152.0,0.0
2153.0,0.0
2154.0,0.0
2155.0,0.0
2156.0,0.0
2157.0,0.0
2158.0,0.0
2159.0,0.0
2160.0,0.0
2161.0,0.0
2162.0,0.0
2163.0,0.0
2164.0,0.0
2165.0,0.0
2166.0,0.0
2167.0,0.0
2168.0,0.0
2169.0,0.0
2170.0,0.0
2171.0,0.0
2172.0,0.0
2173.0,0.0
2174.0,0.0
2175.0,0.0
2176.0,0.0
2177.0,0.0
2178.0,0.0
2179.0,0.0
2180.0,0.0
2181.0,0.0
2182.0,0.0
2183.0,0.0
2184.0,0.0
2185.0,0.0
2186.0,0.0
2187.0,0.0
2188.0,0.0
2189.0,0.0
2190.0,-0.00027118640718966667
2191.0,0.0
2192.0,0.0
2193.0,-0.041503566084425
2194.0,-0.056881949305533336
2195.0,-0.05326256155966667
2196.0,-0.060501337051400005
2197.0,-0.056881949305533336
2198.0,-0.053714985027899995
2199.0,-0.0550722554326
2200.0,-0.0550722554326
2201.0,-0.0550722554326
2202.0,-0.0550722554326
2203.0,-0.0550722554326
2204.0,-0.0550722554326
2205.0,-0.0550722554326
2206.0,-0.0550722554326
2207.0,-0.0550722554326
2208.0,-0.0550722554326
2209.0,-0.0550722554326
2210.0,-0.28450371821733333
2211.0,-0.45840916037566665
2212.0,-0.4891525407633333
2213.0,-0.5
2214.0,-0.5
2215.0,-0.5
2216.0,-0.5
2217.0,-0.5
2218.0,-0.5
2219.0,-0.5
2220.0,-0.5
2221.0,-0.5
2222.0,-0.5
2223.0,-0.5
2224.0,-0.5
2225.0,-0.5
2226.0,-0.3333333333333333
2227.0,0.0
2228.0,0.0
2229.0,0.0
2230.0,0.0
2231.0,-0.0367094849547
2232.0,-0.13826464364933333
2233.0,-0.17444246013966666
2234.0,-0.14052809774885
2235.0,0.0
2236.0,-0.018894437234876667
2237.0,-0.049643173813800005
2238.0,-0.07134344180426667
2239.0,-0.0740579850972
2240.0,-0.07315313816073334
2241.0,-0.07496283203366667
2242.0,-0.07315313816073334
2243.0,-0.08220160752533334
2244.0,-0.099830059334775
2245.0,-0.10390187054896667
2246.0,-0.12560213853933333
2247.0,-0.13465060790366667
2248.0,-0.13284091154733335
2249.0,-0.06164718791835
2250.0,-0.0075046084821333335
2251.0,-0.056876594821600006
2252.0,-0.09666844954106668
2253.0,-0.12017841140433333
2254.0,-0.12198275327700002
2255.0,-0.12017707340425
2256.0,-0.11656437565866666
2257.0,-0.11836871753133334
2258.0,-0.041867380340999995
2259.0,-0.00027118640718966667
2260.0,-0.0157274728408325
2261.0,-0.020704131573466667
2262.0,-0.0749628295502
2263.0,-0.136460299293
2264.0,-0.14007968703866666
2265.0,-0.152735505253
2266.0,-0.1563508758943333
2267.0,-0.15454118450466667
2268.0,-0.12922152628533334
2269.0,-0.0876253346602
2270.0,-0.0166819790611075
2271.0,0.0
2272.0,0.0
2273.0,0.0
2274.0,0.0
2275.0,0.0
2276.0,0.0
2277.0,0.0
2278.0,0.0
2279.0,0.0
2280.0,0.0
2281.0,0.0
2282.0,0.0
2283.0,0.0
2284.0,0.0
2285.0,0.0
2286.0,0.0
2287.0,0.0
2288.0,0.0
2289.0,0.0
2290.0,0.0
2291.0,0.0
2292.0,0.0
2293.0,0.0
2294.0,0.0
2295.0,0.0
2296.0,0.0
2297.0,0.0
2298.0,0.0
2299.0,0.0
2300.0,0.0
2301.0,0.0
2302.0,0.0
2303.0,0.0
2304.0,0.0
2305.0,0.0
2306.0,0.0
2307.0,0.0
2308.0,0.0
2309.0,0.0
2310.0,0.0
2311.0,0.0
2312.0,0.0
2313.0,0.0
2314.0,0.0
2315.0,0.0
2316.0,0.0
2317.0,0.0
2318.0,0.0
2319.0,0.0
2320.0,0.0
2321.0,0.0
2322.0,0.0
2323.0,0.0
2324.0,0.0
2325.0,0.0
2326.0,0.0
2327.0,0.0
2328.0,0.0
2329.0,0.0
2330.0,0.0
2331.0,-0.0015566447982574999
2332.0,-0.0514475132028
2333.0,-0.07677252590656668
2334.0,-0.08401130139823336
2335.0,-0.08582099527116667
2336.0,-0.08491614833470001
2337.0,-0.08220160752530001
2338.0,-0.08220160752530001
2339.0,-0.08220160752530001
2340.0,-0.08220160752530001
2341.0,-0.08220160752530001
2342.0,-0.08220160752530001
2343.0,-0.08220160752530001
2344.0,-0.08220160752530001
2345.0,-0.08220160752530001
2346.0,-0.07812979631127501
2347.0,-0.07315313816073334
2348.0,-0.07315313816073334
2349.0,-0.07496283203366667
2350.0,-0.0767725259066
2351.0,-0.0767725259066
2352.0,-0.076772525906575
2353.0,-0.0803919136524
2354.0,-0.0785822197795
2355.0,-0.0803919136524
2356.0,-0.07134344180426667
2357.0,-0.048285903409099995
2358.0,-0.044214092195
2359.0,-0.038785010576233334
2360.0,-0.029747247695966667
2361.0,-0.03155158832673333
2362.0,-0.030649418011350002
2363.0,-0.0369753167033
2364.0,-0.016813557595033335
2365.0,0.0
2366.0,0.0
2367.0,0.0
2368.0,0.0
2369.0,0.0
2370.0,0.0
2371.0,0.0
2372.0,0.0
2373.0,0.0
2374.0,0.0
2375.0,0.0
2376.0,0.0
2377.0,0.0
2378.0,0.0
